fecha_corte,vigencia,tc,BANCO BISA N,BANCO BISA Monto,BANCO DE CRÉDITO N,BANCO DE CRÉDITO Monto,BANCO DE LA NACIÓN ARGENTINA N,BANCO DE LA NACIÓN ARGENTINA Monto,BANCO ECONÓMICO N,BANCO ECONÓMICO Monto,BANCO FIE N,BANCO FIE Monto,BANCO FORTALEZA N,BANCO FORTALEZA Monto,BANCO GANADERO N,BANCO GANADERO Monto,BANCO MERCANTIL SANTA CRUZ N,BANCO MERCANTIL SANTA CRUZ Monto,BANCO NACIONAL DE BOLIVIA N,BANCO NACIONAL DE BOLIVIA Monto,BANCO PRODEM N,BANCO PRODEM Monto,BANCO PYME DE LA COMUNIDAD N,BANCO PYME DE LA COMUNIDAD Monto,BANCO PYME ECOFUTURO N,BANCO PYME ECOFUTURO Monto,BANCO SOLIDARIO N,BANCO SOLIDARIO Monto,BANCO UNION N,BANCO UNION Monto,TOTAL BANCOS N,TOTAL BANCOS Monto
2026-07-24,2026-07-27,11.2600,1,34149,,,,,,,,,,,,,1,70000,1,100000,,,,,,,,,,,3,204149
2026-07-24,2026-07-27,11.3000,3,354277,,,,,,,,,,,3,925307,,,,,,,,,,,,,,,6,1279583
2026-07-24,2026-07-27,11.3100,,,28,26755,,,,,,,,,1,10,,,1,50000,,,,,,,,,,,30,76765
2026-07-24,2026-07-27,11.3200,2,264000,,,,,,,,,,,,,,,,,,,,,,,,,,,2,264000
2026-07-24,2026-07-27,11.3400,1,775455,,,,,,,,,,,,,,,,,,,,,,,,,,,1,775455
2026-07-24,2026-07-27,11.3500,1,159975,1,71677,,,,,,,1,786257,,,,,,,,,,,,,2,29510,,,5,1047419
2026-07-24,2026-07-27,11.3600,1,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,500000
2026-07-24,2026-07-27,11.3700,1,172404,,,,,,,,,,,,,,,,,,,,,,,,,,,1,172404
2026-07-24,2026-07-27,11.3900,,,,,,,,,,,,,1,358339,,,,,,,,,,,,,,,1,358339
2026-07-24,2026-07-27,11.4000,2,892498,,,,,1,891510,,,,,,,,,,,,,,,,,1,205420,,,4,1989427
2026-07-24,2026-07-27,11.4100,1,300000,,,,,,,,,,,1,2768443,,,,,,,,,,,,,,,2,3068443
2026-07-24,2026-07-27,11.4110,1,5000000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5000000
2026-07-24,2026-07-27,11.4200,2,2186302,,,,,,,,,,,2,2809895,,,,,,,,,,,,,,,4,4996197
2026-07-24,2026-07-27,11.4300,1,300000,,,,,,,,,,,1,399982,,,,,,,,,,,,,,,2,699982
2026-07-24,2026-07-27,11.4500,1,500000,3,634502,,,,,,,,,,,,,,,,,,,,,,,,,4,1134502
2026-07-24,2026-07-27,11.5000,,,1,1218652,,,,,,,,,,,,,,,,,,,,,1,200000,,,2,1418652
2026-07-24,2026-07-27,11.5500,,,,,,,,,,,,,2,594542,,,,,,,,,,,,,,,2,594542
2026-07-24,2026-07-27,11.6000,,,1,750000,,,,,,,,,,,,,,,,,,,,,,,,,1,750000
2026-07-24,2026-07-27,11.6050,,,,,,,,,,,,,1,199975,,,,,,,,,,,,,,,1,199975
2026-07-24,2026-07-27,11.6100,,,,,,,1,1000000,,,,,,,,,,,,,,,,,,,,,1,1000000
2026-07-24,2026-07-27,11.6110,,,,,,,,,,,,,1,489000,,,,,,,,,,,,,,,1,489000
2026-07-24,2026-07-27,11.6400,,,1,2000000,,,,,,,,,,,,,,,,,,,,,,,,,1,2000000
2026-07-27,2026-07-28,9.6000,,,,,,,,,,,,,1,21,,,,,,,,,,,,,,,1,21
2026-07-27,2026-07-28,9.6300,,,,,,,,,,,,,1,28105,,,,,,,,,,,,,,,1,28105
2026-07-27,2026-07-28,9.7000,,,,,,,,,,,,,1,84,,,,,,,,,,,,,,,1,84
2026-07-27,2026-07-28,9.7300,,,,,,,,,,,,,1,142327,,,,,,,,,,,,,,,1,142327
2026-07-27,2026-07-28,9.9600,,,,,,,,,,,,,1,15197,,,,,,,,,,,,,,,1,15197
2026-07-27,2026-07-28,10.0000,,,,,,,,,,,,,,,,,1,151,,,,,,,,,,,1,151
2026-07-27,2026-07-28,10.6000,,,,,,,,,,,,,,,,,1,10425,,,,,,,,,,,1,10425
2026-07-27,2026-07-28,10.7000,,,,,,,,,,,,,1,42,,,,,,,,,,,,,,,1,42
2026-07-27,2026-07-28,10.8000,,,,,,,,,,,,,,,,,,,,,,,,,20,12233,,,20,12233
2026-07-27,2026-07-28,10.9700,,,,,,,,,,,,,,,,,,,,,,,4,350,,,,,4,350
2026-07-27,2026-07-28,10.9900,,,1,1295,,,,,,,,,,,,,,,,,,,,,,,,,1,1295
2026-07-27,2026-07-28,11.0000,,,,,,,,,,,,,1,109,,,,,,,,,,,,,,,1,109
2026-07-27,2026-07-28,11.1200,,,,,,,,,,,,,,,,,1,3700,,,,,,,,,,,1,3700
2026-07-27,2026-07-28,11.1300,,,,,,,,,,,,,1,229,,,,,,,,,,,,,1,6,2,235
2026-07-27,2026-07-28,11.1500,,,,,,,,,,,,,,,2,1,1,149975,,,,,,,,,,,3,149976
2026-07-27,2026-07-28,11.1600,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,2,1
2026-07-27,2026-07-28,11.1700,,,,,,,,,,,,,139,44019,217,170088,116,59450,,,,,,,,,,,472,273557
2026-07-27,2026-07-28,11.1800,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,2,1
2026-07-27,2026-07-28,11.2100,,,,,,,,,,,,,3,2123,,,,,,,,,,,,,,,3,2123
2026-07-27,2026-07-28,11.2300,,,,,,,,,,,1,17798,,,,,,,,,,,,,,,,,1,17798
2026-07-27,2026-07-28,11.2700,22,211313,9,28097,33,4894,35,35282,18,9465,2,3008,,,,,,,23,22014,,,,,,,,,142,314073
2026-07-27,2026-07-28,11.3000,1,1266,,,,,1,53231,,,2,586120,,,,,,,,,,,,,2,137009,,,6,777626
2026-07-27,2026-07-28,11.3200,,,,,,,,,,,,,,,1,268721,,,,,,,,,,,,,1,268721
2026-07-27,2026-07-28,11.3500,5,2649,,,,,,,,,,,,,,,,,,,,,,,3,94731,,,8,97380
2026-07-27,2026-07-28,11.3600,,,,,,,,,,,,,,,,,133,24307,,,,,,,,,,,133,24307
2026-07-27,2026-07-28,11.3699,,,,,,,,,,,,,1,35,,,,,,,,,,,,,,,1,35
2026-07-27,2026-07-28,11.3700,3,26971,4,41485,3,7725,,,,,9,30137,58,1161694,10,758111,,,,,5,5293,,,2,135404,58,53375,152,2220195
2026-07-27,2026-07-28,11.4000,3,142672,1,93356,,,1,2000000,,,,,,,,,,,,,,,,,2,46460,,,7,2282488
2026-07-27,2026-07-28,11.4200,5,170333,,,,,,,,,,,1,1299921,,,,,,,,,,,,,,,6,1470253
2026-07-27,2026-07-28,11.4300,,,1,5125,,,,,,,,,,,,,,,,,,,,,,,,,1,5125
2026-07-27,2026-07-28,11.4500,1,10150,1,59945,,,,,,,,,,,,,1,75000,,,,,,,,,,,3,145095
2026-07-27,2026-07-28,11.4700,,,44,25519,,,,,,,,,1,1,1,34000,,,,,,,,,2,78165,,,48,137685
2026-07-27,2026-07-28,11.5000,6,954422,1,700000,,,,,,,,,1,250000,,,1,184378,,,,,,,3,227507,,,12,2316307
2026-07-27,2026-07-28,11.5200,,,,,,,1,499980,,,,,,,,,,,,,,,,,,,,,1,499980
2026-07-27,2026-07-28,11.5500,1,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,200000
2026-07-27,2026-07-28,11.5700,,,,,,,,,1,36975,,,,,,,,,,,,,,,,,,,1,36975
2026-07-27,2026-07-28,11.5800,1,284076,,,,,,,,,,,,,,,,,,,,,,,,,,,1,284076
2026-07-27,2026-07-28,11.6000,3,899331,2,31066,,,1,500000,,,,,,,,,,,,,,,,,,,,,6,1430398
2026-07-27,2026-07-28,11.6100,,,,,,,,,,,,,,,1,181540,,,,,,,,,,,,,1,181540
2026-07-27,2026-07-28,11.6400,,,2,4342,,,,,,,,,,,,,,,,,,,,,,,,,2,4342
2026-07-27,2026-07-28,11.6500,2,733543,,,,,,,,,,,,,,,,,,,,,,,,,,,2,733543
2026-07-27,2026-07-28,11.7000,,,2,1106720,,,,,,,,,2,1219975,3,1745930,,,,,,,,,1,299880,,,8,4372505
2026-07-27,2026-07-28,11.7500,,,,,,,,,,,,,,,,,,,,,,,,,2,100000,,,2,100000
2026-07-27,2026-07-28,11.7600,,,,,,,,,,,,,,,,,,,,,,,,,1,150000,,,1,150000
2026-07-27,2026-07-28,11.8000,,,,,,,,,,,1,130025,,,,,,,,,,,,,,,,,1,130025
2026-07-27,2026-07-28,11.8500,,,,,,,,,,,1,299975,,,,,,,,,,,,,,,,,1,299975
2026-07-27,2026-07-28,11.9000,,,1,2000000,,,,,,,,,,,,,,,,,,,,,,,,,1,2000000
2026-07-28,2026-07-29,9.6300,,,,,,,,,,,,,1,16429,,,,,,,,,,,,,,,1,16429
2026-07-28,2026-07-29,9.7000,,,,,,,,,,,,,1,103,,,,,,,,,,,,,,,1,103
2026-07-28,2026-07-29,9.7300,,,,,,,,,,,,,1,124999,,,,,,,,,,,,,,,1,124999
2026-07-28,2026-07-29,9.9600,,,,,,,,,,,,,1,9251,,,,,,,,,,,,,,,1,9251
2026-07-28,2026-07-29,10.8500,,,,,,,,,,,,,1,92,,,,,,,,,,,,,,,1,92
2026-07-28,2026-07-29,10.9000,,,,,,,,,,,,,1,999,,,,,,,,,,,,,,,1,999
2026-07-28,2026-07-29,10.9600,,,,,,,,,,,,,,,,,,,,,,,,,25,2991,,,25,2991
2026-07-28,2026-07-29,11.0000,,,,,,,,,,,,,1,182,,,,,,,,,,,2,2615,,,3,2797
2026-07-28,2026-07-29,11.1300,,,,,,,,,,,,,1,175,,,,,,,,,,,,,,,1,175
2026-07-28,2026-07-29,11.1400,,,,,,,,,,,,,,,,,,,,,,,6,739,,,,,6,739
2026-07-28,2026-07-29,11.1500,,,,,,,,,,,,,,,,,,,,,,,,,2,249200,,,2,249200
2026-07-28,2026-07-29,11.1700,,,,,,,,,,,,,1,20,,,2,66,,,,,,,,,,,3,86
2026-07-28,2026-07-29,11.2100,,,,,,,,,,,,,1,183,,,,,,,,,1,41728,,,,,2,41911
2026-07-28,2026-07-29,11.2500,,,,,,,,,,,,,,,,,1,1800,,,,,,,,,,,1,1800
2026-07-28,2026-07-29,11.3300,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,2,1
2026-07-28,2026-07-29,11.3400,,,,,,,,,,,,,151,175925,184,182601,118,275529,,,,,,,,,,,453,634054
2026-07-28,2026-07-29,11.3500,9,40346,,,,,,,,,,,,,1,0,,,,,,,,,,,,,10,40347
2026-07-28,2026-07-29,11.3600,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,1,0
2026-07-28,2026-07-29,11.3700,,,,,,,,,,,,,29,9148,,,,,,,,,,,,,1,200,30,9348
2026-07-28,2026-07-29,11.3800,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,1,0
2026-07-28,2026-07-29,11.4200,,,,,,,,,,,,,,,,,1,13736,,,,,,,,,,,1,13736
2026-07-28,2026-07-29,11.4300,,,,,,,,,,,,,,,,,,,,,,,1,200000,,,,,1,200000
2026-07-28,2026-07-29,11.4400,42,117729,22,306175,25,6737,33,131937,21,3247,2,46,,,,,1,5000,16,5435,,,,,,,,,162,576307
2026-07-28,2026-07-29,11.4500,,,,,,,,,,,,,,,,,,,,,,,,,1,5000,,,1,5000
2026-07-28,2026-07-29,11.4700,,,,,,,,,,,,,4,5,,,,,,,,,,,,,,,4,5
2026-07-28,2026-07-29,11.4900,1,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1300
2026-07-28,2026-07-29,11.5000,,,1,14867,,,1,32000,,,,,,,,,,,,,,,,,1,27960,,,3,74827
2026-07-28,2026-07-29,11.5300,,,,,,,,,,,,,,,,,131,57600,,,,,,,,,,,131,57600
2026-07-28,2026-07-29,11.5400,7,40407,,,1,18070,,,,,4,178,75,977144,3,5213,5,530835,,,3,426,,,,,47,41814,145,1614086
2026-07-28,2026-07-29,11.5500,1,22040,,,,,,,,,,,,,,,1,100000,,,,,,,,,,,2,122040
2026-07-28,2026-07-29,11.5760,,,,,,,,,,,,,,,,,1,18982,,,,,,,,,,,1,18982
2026-07-28,2026-07-29,11.5900,,,,,,,,,,,,,,,1,150000,,,,,,,,,,,,,1,150000
2026-07-28,2026-07-29,11.6000,2,103275,6,238321,,,1,500000,,,,,,,,,2,1500000,,,,,,,3,563448,,,14,2905044
2026-07-28,2026-07-29,11.6200,,,,,,,,,,,,,,,1,35835,,,,,,,,,,,,,1,35835
2026-07-28,2026-07-29,11.6400,1,81621,36,13949,,,,,,,,,,,3,50000,1,11280,,,,,,,,,,,41,156851
2026-07-28,2026-07-29,11.6500,3,301444,,,,,,,,,,,,,,,,,,,,,,,1,60901,,,4,362345
2026-07-28,2026-07-29,11.6600,,,,,,,,,,,,,1,112942,2,16575,,,,,,,,,,,,,3,129517
2026-07-28,2026-07-29,11.6700,1,915200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,915200
2026-07-28,2026-07-29,11.6900,1,169975,,,,,,,,,,,,,,,,,,,,,,,,,,,1,169975
2026-07-28,2026-07-29,11.7000,2,342550,1,15000,,,,,,,,,2,4000000,1,724564,,,,,,,,,,,,,6,5082114
2026-07-28,2026-07-29,11.7400,,,,,,,,,1,21840,,,,,,,,,,,,,,,,,,,1,21840
2026-07-28,2026-07-29,11.7500,7,1238602,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1238602
2026-07-28,2026-07-29,11.7600,,,,,,,,,,,,,,,,,,,,,,,,,1,150000,,,1,150000
2026-07-28,2026-07-29,11.7800,1,70000,,,,,,,,,,,1,900000,,,,,,,,,,,,,,,2,970000
2026-07-28,2026-07-29,11.8000,1,4000000,,,,,,,,,,,2,3325236,1,0,,,,,,,,,,,,,4,7325236
2026-07-28,2026-07-29,11.8100,1,300000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,300000
2026-07-28,2026-07-29,11.8500,,,,,,,,,,,,,,,1,199895,,,,,,,,,,,,,1,199895
2026-07-28,2026-07-29,11.8700,1,999975,,,,,,,,,,,,,,,,,,,,,,,3,799880,,,4,1799855
2026-07-28,2026-07-29,11.9000,1,200000,,,,,,,,,,,,,,,,,,,,,,,3,699905,,,4,899905
2026-07-28,2026-07-29,11.9300,,,,,,,,,,,,,2,669982,,,,,,,,,,,,,,,2,669982
2026-07-28,2026-07-29,11.9500,,,,,,,1,199990,,,,,1,22528,,,,,,,,,,,,,,,2,222518
2026-07-28,2026-07-29,11.9800,,,,,,,1,1000000,,,,,1,1000000,,,,,,,,,,,,,,,2,2000000
2026-07-28,2026-07-29,11.9900,,,2,730000,,,,,,,,,,,,,,,,,,,,,,,,,2,730000
2026-07-28,2026-07-29,12.0000,,,,,,,,,,,,,,,3,1299812,,,,,,,,,1,99820,,,4,1399632
2026-07-28,2026-07-29,12.0100,,,,,,,,,,,,,,,1,999925,,,,,,,,,,,,,1,999925
2026-07-28,2026-07-29,12.0331,,,,,,,,,,,,,,,1,1200000,,,,,,,,,,,,,1,1200000
2026-07-28,2026-07-29,12.0635,,,,,,,,,2,3000000,,,,,,,,,,,,,,,,,,,2,3000000
2026-07-28,2026-07-29,12.0700,,,,,,,,,,,1,2000000,,,,,,,,,,,,,,,,,1,2000000
2026-07-29,2026-07-30,9.0000,,,,,,,,,,,1,75,,,,,,,,,,,,,,,,,1,75
2026-07-29,2026-07-30,9.6300,,,,,,,,,,,,,1,14993,,,,,,,,,,,,,,,1,14993
2026-07-29,2026-07-30,9.7300,,,,,,,,,,,,,1,134116,,,,,,,,,,,,,,,1,134116
2026-07-29,2026-07-30,9.9600,,,,,,,,,,,,,1,13743,,,,,,,,,,,,,,,1,13743
2026-07-29,2026-07-30,10.3000,,,,,,,,,,,1,1961,,,,,,,,,,,,,,,,,1,1961
2026-07-29,2026-07-30,11.0000,,,,,,,,,,,1,5000,,,,,,,,,,,,,,,,,1,5000
2026-07-29,2026-07-30,11.2000,,,,,,,,,,,,,,,,,,,,,,,,,1,14905,,,1,14905
2026-07-29,2026-07-30,11.2100,,,,,,,,,,,,,,,,,,,,,,,,,40,11693,,,40,11693
2026-07-29,2026-07-30,11.3400,,,,,,,,,,,,,2,10,,,,,,,,,,,,,,,2,10
2026-07-29,2026-07-30,11.3500,10,88950,,,,,,,,,,,,,,,,,,,,,,,,,,,10,88950
2026-07-29,2026-07-30,11.3700,,,,,,,,,,,,,1,9054,,,,,,,,,,,,,,,1,9054
2026-07-29,2026-07-30,11.3900,,,1,5947,,,,,,,,,,,,,,,,,,,,,,,,,1,5947
2026-07-29,2026-07-30,11.4000,,,,,,,,,,,,,,,,,,,,,,,5,102330,,,,,5,102330
2026-07-29,2026-07-30,11.5400,,,,,,,,,,,,,2,4285,,,,,,,,,,,,,,,2,4285
2026-07-29,2026-07-30,11.5500,,,,,,,,,,,,,,,,,1,1700,,,,,,,1,30000,,,2,31700
2026-07-29,2026-07-30,11.5900,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,1,0
2026-07-29,2026-07-30,11.6000,,,,,,,,,,,,,269,156355,224,367680,115,516029,,,,,,,,,,,608,1040064
2026-07-29,2026-07-30,11.6100,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,1,1
2026-07-29,2026-07-30,11.6400,,,,,,,,,,,,,2,3,,,,,,,,,,,,,,,2,3
2026-07-29,2026-07-30,11.7000,39,100392,29,109156,13,1291,46,182946,27,3769,1,700,,,1,279915,5,2455872,16,25950,,,,,1,22905,,,178,3182897
2026-07-29,2026-07-30,11.7150,,,,,,,,,,,,,,,,,1,149975,,,,,,,,,,,1,149975
2026-07-29,2026-07-30,11.7500,,,,,,,,,,,1,152559,,,1,29955,,,,,,,,,,,,,2,182514
2026-07-29,2026-07-30,11.7900,,,,,,,,,,,,,,,,,148,75351,,,,,,,,,,,148,75351
2026-07-29,2026-07-30,11.8000,6,97701,6,3477420,5,26722,,,,,5,805,80,1004224,1,300000,10,9570310,,,6,6397,,,,,76,113341,195,14596920
2026-07-29,2026-07-30,11.8018,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,1
2026-07-29,2026-07-30,11.8100,1,7081,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7081
2026-07-29,2026-07-30,11.8200,,,1,1177456,,,,,,,,,,,,,,,,,,,,,,,,,1,1177456
2026-07-29,2026-07-30,11.8300,,,,,,,,,,,,,,,1,25940,,,,,,,,,,,,,1,25940
2026-07-29,2026-07-30,11.8400,,,1,767729,,,,,,,,,,,,,,,,,,,,,,,,,1,767729
2026-07-29,2026-07-30,11.8490,,,1,1294,,,,,,,,,,,,,,,,,,,,,,,,,1,1294
2026-07-29,2026-07-30,11.8500,1,50000,3,55987,,,,,,,1,40852,,,1,230884,,,,,,,,,1,24905,,,7,402628
2026-07-29,2026-07-30,11.8700,,,,,,,,,,,,,,,,,,,,,,,,,1,95,,,1,95
2026-07-29,2026-07-30,11.8800,1,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1000000
2026-07-29,2026-07-30,11.9000,2,754370,43,19491,,,,,,,1,67850,1,600,,,,,,,,,,,1,79905,,,48,922216
2026-07-29,2026-07-30,11.9100,,,,,,,,,,,,,1,274577,,,,,,,,,,,,,,,1,274577
2026-07-29,2026-07-30,11.9200,,,,,,,,,,,,,,,1,53940,,,,,,,,,,,,,1,53940
2026-07-29,2026-07-30,11.9500,1,106517,,,1,98000,,,,,,,1,599880,,,,,,,,,,,2,151388,,,5,955785
2026-07-29,2026-07-30,11.9510,,,,,,,,,,,,,1,89960,,,,,,,,,,,,,,,1,89960
2026-07-29,2026-07-30,11.9520,,,,,,,,,,,,,,,,,,,,,,,,,1,55995,,,1,55995
2026-07-29,2026-07-30,11.9600,,,,,,,,,,,,,1,459459,,,,,,,,,,,,,,,1,459459
2026-07-29,2026-07-30,11.9800,,,,,,,,,,,,,,,,,,,,,,,,,1,499980,,,1,499980
2026-07-29,2026-07-30,12.0000,3,455405,3,1574319,,,4,868774,,,1,60000,,,,,,,,,,,,,,,,,11,2958497
2026-07-29,2026-07-30,12.0100,1,499975,,,,,1,256982,,,,,,,,,,,,,,,,,,,,,2,756957
2026-07-29,2026-07-30,12.0200,1,200000,,,,,,,,,,,1,300000,1,1999899,,,,,,,,,,,,,3,2499899
2026-07-29,2026-07-30,12.0300,1,2488285,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2488285
2026-07-29,2026-07-30,12.0330,,,,,,,,,,,,,,,1,499940,,,,,,,,,,,,,1,499940
2026-07-29,2026-07-30,12.0500,2,430000,1,25500,,,,,,,,,1,500000,,,,,,,,,,,,,,,4,955500
2026-07-29,2026-07-30,12.0600,,,,,,,,,,,,,1,239997,,,,,,,,,,,,,,,1,239997
2026-07-29,2026-07-30,12.1000,2,2700000,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2700000
2026-07-29,2026-07-30,12.1500,,,1,999915,,,,,,,,,,,,,,,,,,,,,1,99905,,,2,1099820
2026-07-29,2026-07-30,12.2000,,,,,,,,,,,,,,,,,,,,,,,,,1,99905,,,1,99905
2026-07-29,2026-07-30,12.2500,,,1,999915,,,,,,,,,,,,,,,,,,,,,,,,,1,999915
2026-07-30,2026-07-31,9.6300,,,,,,,,,,,,,1,14420,,,,,,,,,,,,,,,1,14420
2026-07-30,2026-07-31,9.7300,,,,,,,,,,,,,1,119433,,,,,,,,,,,,,,,1,119433
2026-07-30,2026-07-31,9.9600,,,,,,,,,,,,,1,15291,,,,,,,,,,,,,,,1,15291
2026-07-30,2026-07-31,11.3000,,,,,,,,,,,,,,,,,,,,,,,,,32,6280,,,32,6280
2026-07-30,2026-07-31,11.4900,,,,,,,,,,,,,,,,,,,,,,,3,660,,,,,3,660
2026-07-30,2026-07-31,11.5000,,,,,,,,,,,,,,,,,,,,,,,,,6,46894,,,6,46894
2026-07-30,2026-07-31,11.5400,,,,,,,,,,,,,1,3425,,,,,,,,,,,,,1,10,2,3434
2026-07-30,2026-07-31,11.6000,,,,,,,,,,,,,,,,,,,,,,,,,1,5405,,,1,5405
2026-07-30,2026-07-31,11.6400,,,,,,,,,,,,,,,,,1,1000,,,,,,,,,,,1,1000
2026-07-30,2026-07-31,11.6900,,,,,,,46,40978,,,,,165,78901,262,399578,140,384504,,,,,,,,,,,613,903961
2026-07-30,2026-07-31,11.7000,,,,,,,,,,,1,33930,,,1,0,,,,,,,,,,,,,2,33930
2026-07-30,2026-07-31,11.7500,6,12865,,,,,,,,,,,,,,,,,,,,,,,,,,,6,12865
2026-07-30,2026-07-31,11.7900,41,85655,20,62600,25,15850,,,22,2470,5,1054,,,,,1,18650,15,11361,,,,,,,,,129,197639
2026-07-30,2026-07-31,11.8000,,,1,49925,,,,,,,,,19,4197,,,,,,,,,,,,,,,20,54122
2026-07-30,2026-07-31,11.8300,,,,,,,,,,,,,,,,,,,,,,,,,2,7732,,,2,7732
2026-07-30,2026-07-31,11.8800,,,,,,,,,,,,,,,,,168,52975,,,,,,,,,,,168,52975
2026-07-30,2026-07-31,11.8899,,,,,,,,,,,,,1,20,,,,,,,,,,,,,,,1,20
2026-07-30,2026-07-31,11.8900,7,477784,3,52414,6,2011,2,114940,,,3,8719,196,1131070,,,14,1459,,,11,5585,,,,,85,373220,327,2167201
2026-07-30,2026-07-31,11.8901,,,,,,,,,,,,,1,30,,,,,,,,,,,,,,,1,30
2026-07-30,2026-07-31,11.9000,3,86267,38,24970,,,,,,,,,,,,,,,,,,,,,,,,,41,111237
2026-07-30,2026-07-31,11.9300,1,16799,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16799
2026-07-30,2026-07-31,11.9500,1,150628,1,100000,,,,,,,1,30415,,,1,199948,,,,,,,,,,,,,4,480991
2026-07-30,2026-07-31,11.9510,,,,,,,,,,,,,1,89960,,,,,,,,,,,,,,,1,89960
2026-07-30,2026-07-31,11.9800,,,,,,,,,,,,,,,,,,,,,,,,,1,44405,,,1,44405
2026-07-30,2026-07-31,11.9900,3,367901,7,175559,,,,,,,,,1,1,2,100000,,,,,,,,,,,,,13,643462
2026-07-30,2026-07-31,12.0000,1,199965,1,8732,,,,,,,1,4200,,,1,381007,,,,,,,,,,,1,40000,5,633904
2026-07-30,2026-07-31,12.0100,,,,,,,,,,,,,,,1,30733,,,,,,,,,,,,,1,30733
2026-07-30,2026-07-31,12.0400,,,,,,,,,1,522910,,,,,,,,,,,,,,,,,,,1,522910
2026-07-30,2026-07-31,12.0500,3,392351,5,163592,,,,,,,,,,,2,468935,1,1024813,,,,,,,,,,,11,2049691
2026-07-30,2026-07-31,12.0700,1,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,200000
2026-07-30,2026-07-31,12.1000,,,2,528510,,,,,,,,,,,1,99945,,,,,,,,,2,175600,,,5,804055
2026-07-30,2026-07-31,12.1100,,,,,,,,,,,,,1,100000,,,,,,,,,,,,,,,1,100000
2026-07-30,2026-07-31,12.1200,2,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,2,350000
2026-07-30,2026-07-31,12.1300,,,,,,,,,,,1,166000,,,,,,,,,,,,,,,,,1,166000
2026-07-30,2026-07-31,12.1450,,,,,,,,,,,,,,,1,334895,,,,,,,,,,,,,1,334895
2026-07-30,2026-07-31,12.1500,2,1200000,,,,,,,,,,,,,,,,,,,,,,,2,20000,,,4,1220000
2026-07-30,2026-07-31,12.1650,,,,,,,,,,,,,,,1,100000,,,,,,,,,,,,,1,100000
2026-07-30,2026-07-31,12.1800,1,500000,,,,,,,,,,,,,1,160000,,,,,,,,,,,,,2,660000
2026-07-30,2026-07-31,12.2000,2,9199945,4,2529800,,,,,,,,,3,1100740,,,,,,,,,,,3,249960,,,12,13080445
2026-07-30,2026-07-31,12.2200,,,,,,,,,,,,,2,3651023,,,,,,,,,,,,,,,2,3651023
2026-07-30,2026-07-31,12.2300,,,,,,,,,,,,,1,4500000,,,,,,,,,,,,,,,1,4500000
2026-07-30,2026-07-31,12.2500,,,1,148345,,,,,,,,,1,399880,,,,,,,,,,,,,1,500000,3,1048225
2026-07-30,2026-07-31,12.2650,,,1,1000000,,,,,,,,,,,,,,,,,,,,,,,,,1,1000000
2026-07-30,2026-07-31,12.3500,,,1,999915,,,,,,,,,,,,,,,,,,,,,,,,,1,999915
2026-07-30,2026-07-31,12.4000,,,3,1243904,,,,,,,1,1000000,,,,,,,,,,,,,,,,,4,2243904
2026-07-31,2026-08-03,9.6300,,,,,,,,,,,,,1,22042,,,,,,,,,,,,,,,1,22042
2026-07-31,2026-08-03,9.7300,,,,,,,,,,,,,2,132214,,,,,,,,,,,,,,,2,132214
2026-07-31,2026-08-03,9.9600,,,,,,,,,,,,,1,18059,,,,,,,,,,,,,,,1,18059
2026-07-31,2026-08-03,11.5000,,,,,,,,,,,,,,,,,,,,,,,,,1,70,,,1,70
2026-07-31,2026-08-03,11.5400,,,,,,,,,,,,,,,,,,,,,,,,,34,17612,,,34,17612
2026-07-31,2026-08-03,11.6670,,,,,,,,,,,,,,,,,,,,,,,,,1,749905,,,1,749905
2026-07-31,2026-08-03,11.7000,,,,,,,,,,,,,,,,,,,,,,,,,1,51943,,,1,51943
2026-07-31,2026-08-03,11.7500,9,52357,,,,,,,,,,,,,,,,,,,,,4,289,,,,,13,52646
2026-07-31,2026-08-03,11.8900,,,,,,,,,,,1,6342,1,12185,,,,,,,,,,,,,,,2,18527
2026-07-31,2026-08-03,11.9000,,,,,,,,,,,1,33805,,,,,1,5983,,,,,,,,,,,2,39788
2026-07-31,2026-08-03,11.9500,,,,,,,143,845472,,,,,295,997752,297,597485,218,862197,,,,,,,,,,,953,3302906
